Customer_ID,Horizon_Years,Monthly_Investment_Used,SIP_Policy,Expected_Return_pa_%,Starting_Principal,Total_Principal,Final_Corpus,Gains
CUST201149,22,66630.85,surplus_based,11.79,23749495.0,41340039.84,351440772.68,310100732.84
CUST201150,14,9675.75,surplus_based,5.51,14320315.0,15945840.36,32772882.42,16827042.06
CUST201151,3,3630.12,surplus_based,5.27,3719785.0,3850469.31,4480648.86,630179.55
CUST201152,7,1546.26,surplus_based,13.61,6091455.0,6221340.86,15085518.04,8864177.18
CUST201153,9,10789.6,surplus_based,6.0,6243627.0,7408903.89,12077033.9,4668130.01
CUST201154,14,1000.0,min_enforced,3.65,2661979.0,2829979.0,4615738.21,1785759.21
CUST201155,3,1000.0,min_enforced,4.01,123450.0,159450.0,177059.08,17609.08
CUST201156,8,81142.0,surplus_based,11.69,20280282.0,28069914.32,61593505.28,33523590.96
CUST201157,17,1000.0,min_enforced,10.06,5080966.0,5284966.0,26435432.83,21150466.83
CUST201158,8,16514.98,surplus_based,5.59,13617246.0,15202683.66,23022728.7,7820045.05
CUST201159,17,66331.97,surplus_based,6.69,46381407.0,59913129.35,164169660.51,104256531.16
CUST201160,15,1000.0,min_enforced,6.14,1635852.0,1815852.0,4291610.36,2475758.36
CUST201161,9,1000.0,min_enforced,8.84,5326724.0,5434724.0,11581348.8,6146624.8
CUST201162,13,3370.92,surplus_based,7.76,1829016.0,2354878.94,5715566.99,3360688.05
CUST201163,3,30654.91,surplus_based,4.03,16059730.0,17163306.93,19248254.07,2084947.14
CUST201164,5,1000.0,min_enforced,6.88,0.0,60000.0,70995.38,10995.38
CUST201165,12,1000.0,min_enforced,9.12,2772272.0,2916272.0,8151012.98,5234740.98
CUST201166,15,13676.02,surplus_based,5.95,9162990.0,11624673.22,25718810.63,14094137.4
CUST201167,7,1000.0,min_enforced,13.49,2129752.0,2213752.0,5298082.03,3084330.03
CUST201168,10,1000.0,min_enforced,9.29,314868.0,434868.0,957939.95,523071.95
CUST201169,15,1000.0,min_enforced,10.97,3909541.0,4089541.0,19069821.39,14980280.39
CUST201170,14,2244.84,surplus_based,13.43,2176938.0,2554070.68,13741342.05,11187271.37
CUST201171,15,1529.23,surplus_based,7.38,2883806.0,3159067.07,8884884.6,5725817.53
CUST201172,15,13370.59,surplus_based,6.08,5213119.0,7619824.75,16502256.6,8882431.85
CUST201173,2,1000.0,min_enforced,8.58,317642.0,341642.0,400457.89,58815.89
CUST201174,11,1000.0,min_enforced,13.37,374014.0,506014.0,1769655.51,1263641.51
CUST201175,9,1000.0,min_enforced,11.41,5595957.0,5703957.0,14985398.74,9281441.74
CUST201176,2,5914.01,surplus_based,5.47,5774907.0,5916843.14,6573783.98,656940.84
CUST201177,11,1000.0,min_enforced,6.85,0.0,132000.0,193687.01,61687.01
CUST201178,12,3681.4,surplus_based,8.05,4127944.0,4658064.93,11329736.64,6671671.72
CUST201179,8,2113.69,surplus_based,9.39,739208.0,942121.89,1811344.06,869222.16
CUST201180,8,1000.0,min_enforced,5.39,2360736.0,2456736.0,3710768.73,1254032.73
CUST201181,6,6914.34,surplus_based,5.47,9236332.0,9734164.17,13298645.18,3564481.01
CUST201182,2,1000.0,min_enforced,3.85,417968.0,441968.0,475698.86,33730.86
CUST201183,16,11515.24,surplus_based,10.76,9345023.0,11555949.11,53507751.05,41951801.94
CUST201184,6,2650.49,surplus_based,8.15,7729131.0,7919966.45,12610615.42,4690648.96
CUST201185,14,1015.24,surplus_based,5.98,8973800.0,9144360.87,20492802.77,11348441.9
CUST201186,10,60135.97,surplus_based,11.06,52262663.0,59478978.99,161922880.27,102443901.28
CUST201187,10,4925.12,surplus_based,5.69,249915.0,840929.29,1221945.56,381016.27
CUST201188,6,4667.15,surplus_based,7.89,460160.0,796194.93,1149845.23,353650.3
CUST201189,2,1000.0,min_enforced,5.29,3977656.0,4001656.0,4435044.52,433388.52
CUST201190,10,1000.0,min_enforced,5.17,0.0,120000.0,155685.78,35685.78
CUST201191,15,1000.0,min_enforced,4.53,4539234.0,4719234.0,9083795.33,4364561.33
CUST201192,6,1000.0,min_enforced,7.93,10493989.0,10565989.0,16682637.77,6116648.77
CUST201193,14,93623.52,surplus_based,12.83,56123312.0,71852063.27,344963001.51,273110938.24
CUST201194,16,11527.75,surplus_based,8.98,4917055.0,7130383.83,24213652.7,17083268.87
CUST201195,5,1000.0,min_enforced,5.77,393223.0,453223.0,589733.52,136510.52
CUST201196,15,1000.0,min_enforced,5.13,0.0,180000.0,267554.56,87554.56
CUST201197,24,62211.96,surplus_based,8.95,7905820.0,25822863.37,121080381.78,95257518.41
CUST201198,13,1000.0,min_enforced,8.95,195254.0,351254.0,880345.3,529091.3
CUST201199,18,61568.63,surplus_based,7.56,17117913.0,30416736.06,91040916.87,60624180.8
CUST201200,15,45486.05,surplus_based,11.66,21824122.0,30011610.6,134927290.06,104915679.47
CUST201201,12,1602.52,surplus_based,5.64,6493018.0,6723780.79,12875105.76,6151324.96
CUST201202,5,1592.86,surplus_based,6.87,622368.0,717939.85,980567.65,262627.8
CUST201203,3,10099.09,surplus_based,11.55,5392893.0,5756460.41,7913343.16,2156882.76
CUST201204,8,1000.0,min_enforced,8.92,3392746.0,3488746.0,6859815.05,3371069.05
CUST201205,10,9827.05,surplus_based,7.57,2826752.0,4005998.14,7595772.78,3589774.63
CUST201206,14,1021.29,surplus_based,9.89,5011290.0,5182867.53,19112619.62,13929752.09
CUST201207,3,1000.0,min_enforced,6.52,0.0,36000.0,39532.86,3532.86
CUST201208,21,97009.55,surplus_based,10.85,7423029.0,31869434.4,151150842.23,119281407.84
CUST201209,17,92032.82,surplus_based,11.51,63573024.0,82347719.22,459377791.99,377030072.77
CUST201210,11,1000.0,min_enforced,8.25,0.0,132000.0,209934.36,77934.36
CUST201211,7,1000.0,min_enforced,8.52,3805598.0,3889598.0,6857001.2,2967403.2
CUST201212,15,104556.71,surplus_based,7.09,5569428.0,24389635.85,48348287.03,23958651.17
CUST201213,17,1000.0,min_enforced,5.41,2675655.0,2879655.0,6878359.2,3998704.2
CUST201214,17,4292.2,surplus_based,10.8,779569.0,1655177.04,6819171.34,5163994.3
CUST201215,2,1000.0,min_enforced,13.34,2193504.0,2217504.0,2845036.09,627532.09
CUST201216,3,1000.0,min_enforced,5.78,136528.0,172528.0,200696.65,28168.65
CUST201217,18,67405.39,surplus_based,9.95,21736694.0,36296258.9,158252555.94,121956297.04
CUST201218,2,1000.0,min_enforced,7.33,623681.0,647681.0,744186.91,96505.91
CUST201219,14,103002.57,surplus_based,13.89,8786309.0,26090741.42,103229544.69,77138803.27
CUST201220,13,1000.0,min_enforced,8.79,4931285.0,5087285.0,15019789.31,9932504.31
CUST201221,2,1000.0,min_enforced,3.52,1037466.0,1061466.0,1136585.65,75119.65
CUST201222,3,11539.66,surplus_based,13.97,5022084.0,5437511.84,7940095.2,2502583.36
CUST201223,7,5012.23,surplus_based,10.43,1643183.0,2064210.04,3895191.42,1830981.38
CUST201224,18,23089.6,surplus_based,11.05,21549650.0,26537003.63,156962921.67,130425918.04
CUST201225,11,63820.81,surplus_based,6.24,19893594.0,28317940.67,50636851.09,22318910.42
CUST201226,21,1000.0,min_enforced,9.52,2764761.0,3016761.0,19430064.57,16413303.57
CUST201227,12,1000.0,min_enforced,5.74,1470990.0,1614990.0,3077031.83,1462041.83
CUST201228,21,10741.4,surplus_based,5.99,3528058.0,6234890.98,17260257.7,11025366.72
CUST201229,11,1000.0,min_enforced,4.03,0.0,132000.0,165050.25,33050.25
CUST201230,3,1500.35,surplus_based,8.8,2823101.0,2877113.74,3696734.16,819620.42
CUST201231,7,95578.61,surplus_based,7.92,34879478.0,42908081.36,70057984.67,27149903.31
CUST201232,2,10652.89,surplus_based,6.24,8276295.0,8531964.31,9612420.98,1080456.67
CUST201233,13,55994.57,surplus_based,9.33,35756803.0,44491955.4,130465343.72,85973388.32
CUST201234,19,70124.07,surplus_based,5.6,31223734.0,47212021.2,115815341.66,68603320.46
CUST201235,6,8237.69,surplus_based,5.91,5801218.0,6394331.81,8895651.74,2501319.93
CUST201236,3,1000.0,min_enforced,3.7,3693674.0,3729674.0,4156824.52,427150.52
CUST201237,9,64357.65,surplus_based,9.77,30855114.0,37805740.58,82216774.59,44411034.01
CUST201238,15,1000.0,min_enforced,7.36,3198906.0,3378906.0,9600726.35,6221820.35
CUST201239,1,1000.0,min_enforced,5.1,0.0,12000.0,12278.17,278.17
CUST201240,5,1000.0,min_enforced,5.27,0.0,60000.0,68258.42,8258.42
CUST201241,7,1000.0,min_enforced,10.05,1877733.0,1961733.0,3790239.58,1828506.58
CUST201242,2,16753.12,surplus_based,7.37,10255013.0,10657087.92,12253078.86,1595990.95
CUST201243,11,4539.77,surplus_based,9.73,6267369.0,6866618.22,18438700.19,11572081.97
CUST201244,11,1000.0,min_enforced,11.73,6850761.0,6982761.0,23470065.83,16487304.83
CUST201245,8,1000.0,min_enforced,7.15,934224.0,1030224.0,1750526.32,720302.32
CUST201246,9,1000.0,min_enforced,11.71,0.0,108000.0,184340.61,76340.61
CUST201247,23,83882.33,surplus_based,7.11,16897402.0,40048923.89,138379452.93,98330529.04
CUST201248,19,1000.0,min_enforced,12.95,1147414.0,1375414.0,12494911.03,11119497.03
CUST201249,5,10099.41,surplus_based,5.69,1967655.0,2573619.42,3291879.59,718260.17
CUST201250,4,14131.54,surplus_based,13.68,2739368.0,3417681.84,5457184.57,2039502.72
CUST201251,17,1000.0,min_enforced,10.43,90931.0,294931.0,1021080.35,726149.35
CUST201252,3,1000.0,min_enforced,6.01,41101.0,77101.0,88207.89,11106.89
CUST201253,7,66372.91,surplus_based,5.23,18338358.0,23913682.08,32892481.36,8978799.28
CUST201254,18,4931.43,surplus_based,10.91,559120.0,1624309.55,6706579.84,5082270.29
CUST201255,6,1000.0,min_enforced,7.73,0.0,72000.0,90481.97,18481.97
CUST201256,4,1000.0,min_enforced,3.49,0.0,48000.0,51374.19,3374.19
CUST201257,5,3211.41,surplus_based,7.49,5579462.0,5772146.42,8236328.6,2464182.18
CUST201258,8,1000.0,min_enforced,5.81,2070989.0,2166989.0,3374194.4,1207205.4
CUST201259,10,1000.0,min_enforced,8.92,1234832.0,1354832.0,3091041.89,1736209.89
CUST201260,4,1000.0,min_enforced,7.49,1592549.0,1640549.0,2181398.03,540849.03
CUST201261,5,14832.69,surplus_based,4.81,93887.0,983848.45,1119846.27,135997.81
CUST201262,9,14222.79,surplus_based,7.13,13408877.0,14944938.1,27040251.29,12095313.19
CUST201263,7,7878.94,surplus_based,5.4,4548683.0,5210513.75,7371916.56,2161402.81
CUST201264,5,1000.0,min_enforced,9.86,0.0,60000.0,76302.67,16302.67
CUST201265,10,1000.0,min_enforced,6.44,1956020.0,2076020.0,3818398.92,1742378.92
CUST201266,8,1169.3,surplus_based,9.64,3014491.0,3126743.67,6459870.75,3333127.08
CUST201267,22,1000.0,min_enforced,5.27,6286847.0,6550847.0,19933632.3,13382785.3
CUST201268,21,1000.0,min_enforced,3.61,0.0,252000.0,373746.37,121746.37
CUST201269,5,1000.0,min_enforced,4.67,3398466.0,3458466.0,4336082.41,877616.41
CUST201270,11,1139.22,surplus_based,3.74,2112698.0,2263075.67,3347741.86,1084666.18
CUST201271,2,1000.0,min_enforced,6.57,3343122.0,3367122.0,3822021.9,454899.9
CUST201272,3,9107.23,surplus_based,12.41,82773.0,410633.41,508399.6,97766.2
CUST201273,7,1000.0,min_enforced,12.66,1596999.0,1680999.0,3808995.68,2127996.68
CUST201274,10,1967.75,surplus_based,6.39,1725658.0,1961788.37,3533242.33,1571453.95
CUST201275,2,1000.0,min_enforced,7.68,94400.0,118400.0,135235.59,16835.59
CUST201276,13,88635.3,surplus_based,5.26,17325751.0,31152858.06,53354149.22,22201291.16
CUST201277,19,76671.09,surplus_based,3.42,40782278.0,58263285.85,101667719.3,43404433.45
CUST201278,2,1000.0,min_enforced,5.89,4928383.0,4952383.0,5551821.07,599438.07
CUST201279,6,1761.03,surplus_based,3.56,316425.0,443219.23,531117.34,87898.12
CUST201280,8,1486.91,surplus_based,10.06,4403033.0,4545776.33,9693484.27,5147707.94
CUST201281,10,10963.76,surplus_based,6.55,3048991.0,4364642.26,7583204.12,3218561.86
CUST201282,9,2761.23,surplus_based,5.65,6089124.0,6387336.89,10368293.68,3980956.78
CUST201283,19,72611.52,surplus_based,13.92,41608166.0,58163592.65,567648058.62,509484465.98
CUST201284,3,64927.83,surplus_based,7.46,13199963.0,15537364.89,18979296.14,3441931.25
CUST201285,9,7004.42,surplus_based,5.6,138219.0,894696.17,1200066.53,305370.36
CUST201286,9,95692.51,surplus_based,11.16,36355057.0,46689848.43,111410172.46,64720324.03
CUST201287,13,41351.53,surplus_based,10.98,16079626.0,22530464.06,75934904.54,53404440.48
CUST201288,12,6551.58,surplus_based,9.92,283106.0,1226533.98,2629490.92,1402956.94
CUST201289,15,2767.16,surplus_based,5.42,1276825.0,1774913.34,3576775.25,1801861.9
CUST201290,12,1000.0,min_enforced,7.07,1133377.0,1277377.0,2796373.78,1518996.78
CUST201291,9,84330.42,surplus_based,7.76,35941130.0,45048815.37,83399229.72,38350414.35
CUST201292,13,2607.65,surplus_based,9.78,6477550.0,6884342.93,22580079.4,15695736.47
CUST201293,14,75212.07,surplus_based,6.94,33350446.0,45986073.49,106176004.75,60189931.26
CUST201294,4,1000.0,min_enforced,10.84,4728155.0,4776155.0,7196089.64,2419934.64
CUST201295,9,36769.92,surplus_based,8.65,4443355.0,8414506.72,15253844.5,6839337.78
CUST201296,5,68035.25,surplus_based,9.74,8465096.0,12547211.12,18646949.03,6099737.91
CUST201297,15,11603.05,surplus_based,6.4,1023208.0,3111757.16,6033604.07,2921846.91
CUST201298,7,1000.0,min_enforced,8.39,8566935.0,8650935.0,15166195.66,6515260.66
CUST201299,6,3316.51,surplus_based,4.72,15478037.0,15716825.38,20686385.8,4969560.42
CUST201300,11,1000.0,min_enforced,5.03,995355.0,1127355.0,1882977.23,755622.23
CUST201301,2,1000.0,min_enforced,7.69,1585604.0,1609604.0,1864754.3,255150.3
CUST201302,21,2069.38,surplus_based,7.87,4658222.0,5179706.14,24160725.63,18981019.49
CUST201303,9,4511.37,surplus_based,3.77,2667640.0,3154867.53,4298647.33,1143779.8
CUST201304,13,4864.69,surplus_based,3.78,7965710.0,8724601.98,13874672.35,5150070.37
CUST201305,18,87648.2,surplus_based,7.36,29553573.0,48485584.32,144335144.33,95849560.02
CUST201306,11,1000.0,min_enforced,6.14,0.0,132000.0,186024.16,54024.16
CUST201307,16,2958.72,surplus_based,12.17,1602804.0,2170878.04,11695176.05,9524298.02
CUST201308,17,14475.01,surplus_based,8.11,3251989.0,6204890.48,18386323.98,12181433.5
CUST201309,13,1000.0,min_enforced,5.43,1432979.0,1588979.0,3073121.72,1484142.72
CUST201310,14,41238.65,surplus_based,6.24,1620007.0,8548100.42,14650845.84,6102745.42
CUST201311,13,1000.0,min_enforced,10.15,604956.0,760956.0,2436385.39,1675429.39
CUST201312,7,5664.43,surplus_based,5.23,10056270.0,10532082.48,14934306.2,4402223.72
CUST201313,4,1000.0,min_enforced,6.38,29075.0,77075.0,91542.97,14467.97
CUST201314,11,9345.47,surplus_based,5.29,7425540.0,8659141.82,14741412.22,6082270.4
CUST201315,11,1000.0,min_enforced,11.34,792818.0,924818.0,2835755.64,1910937.64
CUST201316,24,33650.56,surplus_based,7.96,20340792.0,30032153.35,155579542.59,125547389.24
CUST201317,12,1000.0,min_enforced,11.0,3418586.0,3562586.0,12251356.77,8688770.77
CUST201318,6,17936.78,surplus_based,5.66,144031.0,1435478.87,1727233.3,291754.43
CUST201319,7,1000.0,min_enforced,6.02,0.0,84000.0,103521.43,19521.43
CUST201320,21,1000.0,min_enforced,6.71,3831261.0,4083261.0,15526014.89,11442753.89
CUST201321,7,1000.0,min_enforced,5.03,1125631.0,1209631.0,1687021.78,477390.78
CUST201322,15,1000.0,min_enforced,8.94,3181369.0,3361369.0,11861459.07,8500090.07
CUST201323,2,1000.0,min_enforced,4.6,8926354.0,8950354.0,9792070.66,841716.66
CUST201324,8,4082.98,surplus_based,10.47,1829617.0,2221582.77,4654264.82,2432682.05
CUST201325,12,1000.0,min_enforced,11.35,1205765.0,1349765.0,4672370.93,3322605.93
CUST201326,8,1000.0,min_enforced,6.33,3623435.0,3719435.0,6045332.24,2325897.24
CUST201327,9,14130.94,surplus_based,7.48,10042279.0,11568420.7,21359759.81,9791339.11
CUST201328,2,1000.0,min_enforced,10.53,36303.0,60303.0,70806.8,10503.8
CUST201329,22,53992.97,surplus_based,6.74,9600186.0,23854328.97,72041404.07,48187075.1
CUST201330,11,1000.0,min_enforced,4.79,1423429.0,1555429.0,2553189.19,997760.19
CUST201331,2,4609.86,surplus_based,11.17,3990527.0,4101163.63,5054517.87,953354.24
CUST201332,10,1000.0,min_enforced,6.05,1322072.0,1442072.0,2542755.0,1100683.0
CUST201333,17,1000.0,min_enforced,9.86,0.0,204000.0,501523.92,297523.92
CUST201334,11,69149.54,surplus_based,13.3,40549540.0,49677279.0,179691453.43,130014174.42
CUST201335,17,5818.14,surplus_based,10.68,7314753.0,8501652.68,44214642.21,35712989.53
CUST201336,11,1000.0,min_enforced,4.85,2107175.0,2239175.0,3719899.14,1480724.14
CUST201337,13,1000.0,min_enforced,10.64,7032214.0,7188214.0,26491681.07,19303467.07
CUST201338,12,70004.43,surplus_based,9.38,28198869.0,38279506.52,100755398.43,62475891.91
CUST201339,18,1745.83,surplus_based,11.64,4593694.0,4970792.82,34545661.03,29574868.2
CUST201340,15,7775.24,surplus_based,6.42,5832133.0,7231676.39,17136561.67,9904885.28
CUST201341,4,21662.5,surplus_based,13.48,2128628.0,3168428.0,4876234.19,1707806.19
CUST201342,8,1000.0,min_enforced,8.56,122676.0,218676.0,371973.9,153297.9
CUST201343,8,1000.0,min_enforced,8.36,1389955.0,1485955.0,2777261.67,1291306.67
CUST201344,14,1150.33,surplus_based,8.55,2952411.0,3145666.61,9669048.51,6523381.9
CUST201345,21,79104.15,surplus_based,8.72,15392650.0,35326896.89,143232330.23,107905433.34
CUST201346,6,1460.59,surplus_based,9.12,2596506.0,2701668.8,4522363.69,1820694.89
CUST201347,2,14583.5,surplus_based,5.22,11956807.0,12306811.12,13604637.07,1297825.95
CUST201348,15,42566.74,surplus_based,7.86,8792368.0,16454381.48,41537403.74,25083022.26
CUST201349,14,38412.5,surplus_based,9.56,13752150.0,20205450.72,62405236.41,42199785.68
CUST201350,14,18102.3,surplus_based,8.84,7424353.0,10465539.43,30109572.37,19644032.95
CUST201351,10,4091.11,surplus_based,11.61,4466181.0,4957114.43,14279517.49,9322403.05
CUST201352,14,2805.49,surplus_based,7.34,4040343.0,4511666.01,11694523.77,7182857.75
CUST201353,11,3003.6,surplus_based,13.38,2748281.0,3144756.28,11786680.48,8641924.2
CUST201354,5,9340.46,surplus_based,6.33,3957105.0,4517532.34,6033155.91,1515623.57
CUST201355,8,9129.65,surplus_based,5.57,4307268.0,5183713.92,7738838.25,2555124.33
CUST201356,10,1000.0,min_enforced,4.86,141800.0,261800.0,381146.5,119346.5
CUST201357,11,1000.0,min_enforced,13.6,10770392.0,10902392.0,44058744.94,33156352.94
CUST201358,14,1932.8,surplus_based,4.85,6437463.0,6762173.66,12957988.56,6195814.89
CUST201359,5,1000.0,min_enforced,5.18,5607149.0,5667149.0,7285632.23,1618483.23
CUST201360,9,32828.78,surplus_based,8.1,20337695.0,23883202.77,46118935.15,22235732.38
CUST201361,3,1000.0,min_enforced,5.54,110455.0,146455.0,168822.0,22367.0
CUST201362,18,1000.0,min_enforced,7.62,0.0,216000.0,448167.55,232167.55
CUST201363,8,4581.95,surplus_based,6.87,4534624.0,4974490.81,8293141.78,3318650.98
CUST201364,12,1000.0,min_enforced,11.03,737334.0,881334.0,2875169.6,1993835.6
CUST201365,8,1000.0,min_enforced,11.58,3488947.0,3584947.0,8537728.82,4952781.82
CUST201366,8,13430.14,surplus_based,7.76,4557480.0,5846773.89,10042695.85,4195921.97
CUST201367,9,1000.0,min_enforced,3.98,5377571.0,5485571.0,7766655.8,2281084.8
CUST201368,9,2718.57,surplus_based,6.45,64801.0,358406.94,506825.48,148418.54
CUST201369,12,14270.17,surplus_based,7.72,10042328.0,12097232.23,27810820.91,15713588.68
CUST201370,11,61836.03,surplus_based,7.89,16564213.0,24726569.12,50906624.39,26180055.27
CUST201371,4,1000.0,min_enforced,5.43,20280.0,68280.0,78392.75,10112.75
CUST201372,6,1000.0,min_enforced,7.87,1888508.0,1960508.0,3065976.31,1105468.31
CUST201373,10,5195.25,surplus_based,6.19,5133651.0,5757081.58,10210304.49,4453222.92
CUST201374,16,1000.0,min_enforced,5.55,8774046.0,8966046.0,21138798.22,12172752.22
CUST201375,7,2306.18,surplus_based,6.82,1197687.0,1391406.26,2145640.54,754234.27
CUST201376,15,2108.78,surplus_based,7.87,662479.0,1042059.86,2767672.34,1725612.48
CUST201377,14,10447.79,surplus_based,7.38,6170216.0,7925444.36,19720446.23,11795001.87
CUST201378,12,1000.0,min_enforced,3.94,353112.0,497112.0,744653.2,247541.2
CUST201379,7,7223.45,surplus_based,6.56,873918.0,1480687.58,2125659.5,644971.92
CUST201380,21,92428.85,surplus_based,7.26,66028614.0,89320683.17,340653148.36,251332465.19
CUST201381,10,3118.06,surplus_based,9.49,3305064.0,3679231.39,8792115.06,5112883.67
CUST201382,2,7700.76,surplus_based,9.48,324614.0,509432.33,590946.75,81514.42
CUST201383,11,1000.0,min_enforced,13.64,3347556.0,3479556.0,13952436.74,10472880.74
CUST201384,15,4648.75,surplus_based,6.59,5353312.0,6190087.88,15334353.52,9144265.64
CUST201385,15,1000.0,min_enforced,9.38,147326.0,327326.0,944096.8,616770.8
CUST201386,3,1000.0,min_enforced,9.91,2824143.0,2860143.0,3791180.89,931037.89
CUST201387,10,1000.0,min_enforced,10.93,3065471.0,3185471.0,8857539.21,5672068.21
CUST201388,14,44269.32,surplus_based,7.71,29298601.0,36735846.82,95919447.11,59183600.3
CUST201389,14,37111.65,surplus_based,7.99,28328275.0,34563032.29,94214819.03,59651786.74
CUST201390,22,80637.79,surplus_based,7.47,35636419.0,56924794.24,225603835.39,168679041.15
CUST201391,6,9543.25,surplus_based,11.59,4813912.0,5501025.91,10260729.09,4759703.18
CUST201392,8,1000.0,min_enforced,10.2,6235240.0,6331240.0,13701112.91,7369872.91
CUST201393,8,1000.0,min_enforced,7.62,2332512.0,2428512.0,4327035.39,1898523.39
CUST201394,4,1000.0,min_enforced,11.39,0.0,48000.0,59755.96,11755.96
CUST201395,9,31862.46,surplus_based,9.67,13930337.0,17371482.73,37316272.99,19944790.25
