Customer_ID,Age,Gender,Occupation,Marital_Status,Number_of_Dependents,Annual_Income,Salary_Bracket,Monthly_Expenses,Expense_Growth_Rate(%),Savings_Rate(%),Loan_EMI_Obligations,Current_Net_Worth,Debt_to_Income_Ratio,Credit_Score,Risk_Taking_Ability,Investment_Experience(Years),Financial_Knowledge_Score,Past_Investment_Returns(%),Preferred_Investment_Horizon,Primary_Financial_Goal,Goal_Amount(₹),Goal_Timeline(Years),Current_Investment_Type,Pandemic_Impact_Factor,War_Impact_Factor,Inflation_Rate_At_Investment_Start,GDP_Growth_Rate,Market_Volatility_Index,RealEstate_%,Equity_%,Debt_%,Cash_%,Gold_%,Health_Insurance_Coverage(₹),Life_Insurance_Coverage(₹),Emergency_Fund_Balance(₹),Insurance_Type,Insurance_Times
CUST200446,45,Non-binary,Self-employed,Married,0,639098.0,Medium,28802.0,5.57,29.8,2.22,5149025.0,0.15,716,High,11.9,6.9,12.85,Medium,Retirement,2290786.0,7,Stocks,-0.138,-0.034,6.17,7.46,22.6,16.51,58.37,10.47,10.35,4.3,273600.0,7030100.0,201600.0,Both,High
CUST200447,38,Male,Self-employed,Married,3,614966.0,Medium,30252.0,7.25,26.95,19.29,2211448.0,0.17,662,Medium,5.4,6.2,15.73,Medium,Retirement,5040972.0,16,SIPs,-0.151,-0.075,5.0,6.0,20.0,22.24,31.23,25.27,14.06,7.21,325200.0,7994600.0,181500.0,Both,High
CUST200448,49,Male,Salaried,Married,0,1224270.0,Medium,46121.0,4.17,13.3,4.2,4053300.0,0.37,664,Medium,5.9,6.6,-8.64,Medium,Retirement,995866.0,2,Stocks,-0.041,-0.01,8.07,7.37,34.0,19.7,35.57,23.14,12.97,8.62,461200.0,13467000.0,553500.0,Both,High
CUST200449,60,Non-binary,Salaried,Single,3,516313.0,Low,19288.0,5.41,13.25,15.99,2816986.0,0.13,600,High,19.7,5.1,15.39,Short,Retirement,3504420.0,7,Stocks,-0.089,-0.068,6.17,7.46,22.6,12.44,53.43,17.6,8.27,8.27,217000.0,6195800.0,173600.0,Both,High
CUST200450,59,Male,Salaried,Single,2,994890.0,Medium,33473.0,6.7,28.28,7.87,10537740.0,0.29,686,Low,13.5,8.3,4.64,Short,Retirement,2622128.0,8,Mutual Funds,-0.045,-0.025,5.11,6.04,26.3,15.83,14.67,37.81,23.08,8.61,351500.0,10943800.0,267800.0,Both,High
CUST200451,26,Male,Salaried,Married,4,1064249.0,Medium,51516.0,1.7,20.25,11.91,657261.0,0.58,648,High,1.9,7.1,-12.24,Long,Education,4226993.0,5,Stocks,-0.04,-0.07,6.79,-6.2,38.5,9.98,66.15,11.38,6.9,5.59,528000.0,14899500.0,340000.0,Both,High
CUST200452,34,Male,Salaried,Single,3,1103814.0,Medium,46698.0,10.02,12.15,13.09,1715047.0,0.17,759,Medium,4.8,6.9,24.65,Medium,Retirement,1407794.0,8,Stocks,-0.124,-0.026,5.0,6.0,20.0,18.53,31.07,28.82,13.53,8.05,408600.0,12142000.0,420300.0,Both,High
CUST200453,60,Male,Salaried,Single,2,1936915.0,High,53171.0,6.73,55.21,16.8,44365250.0,0.38,821,High,17.8,3.9,-5.19,Short,Retirement,5091735.0,15,Crypto,-0.023,-0.078,7.96,6.39,21.1,9.73,66.16,16.38,4.6,3.13,584900.0,21306100.0,425400.0,Both,High
CUST200454,46,Male,Salaried,Divorced,4,782993.0,Medium,35477.0,6.45,19.0,11.55,3200800.0,0.26,703,High,9.9,3.7,-10.46,Medium,Retirement,3298243.0,12,Stocks,-0.151,-0.069,5.0,6.0,20.0,13.63,57.61,10.24,15.27,3.25,363600.0,10178900.0,319300.0,Both,High
CUST200455,34,Female,Self-employed,Married,4,1429724.0,Medium,59294.0,5.9,10.69,19.92,1471331.0,0.15,682,Low,4.6,4.2,2.57,Medium,Education,5228460.0,11,Bonds,-0.09,-0.053,5.11,6.04,26.3,17.46,17.27,41.9,18.16,5.21,607800.0,20016100.0,355800.0,Both,High
CUST200456,24,Female,Student,Married,3,1654574.0,High,53931.0,7.49,44.44,9.15,175533.0,0.24,688,Medium,2.6,4.8,-20.0,Long,Wealth,9237830.0,13,Mutual Funds,-0.063,-0.058,6.79,-6.2,38.5,20.83,25.0,29.41,17.23,7.53,552800.0,21509500.0,593200.0,None,High
CUST200457,55,Female,Salaried,Married,3,1489752.0,Medium,54680.0,5.83,18.1,21.66,8660599.0,0.16,801,Medium,13.6,8.7,22.41,Short,House,4794892.0,11,Mutual Funds,-0.208,-0.025,7.96,6.39,21.1,23.11,30.95,24.07,16.78,5.09,724500.0,20856500.0,601500.0,Both,High
CUST200458,29,Female,Self-employed,Married,2,804493.0,Medium,29000.0,6.66,26.74,28.2,1785789.0,0.4,788,Low,3.0,6.8,15.22,Long,Retirement,5223720.0,8,Bonds,0.004,-0.016,6.17,7.46,22.6,14.44,19.69,41.42,19.81,4.63,261000.0,9653900.0,203000.0,Both,High
CUST200459,58,Male,Self-employed,Single,3,1842561.0,High,61962.0,7.69,43.39,21.22,31676465.0,0.23,613,High,20.6,6.1,1.56,Short,Retirement,29951749.0,32,Stocks,-0.011,-0.073,8.07,7.37,34.0,11.52,67.14,6.59,7.5,7.25,728100.0,22110700.0,433700.0,Both,High
CUST200460,24,Non-binary,Salaried,Married,1,2071075.0,High,69475.0,6.55,54.01,14.93,6318081.0,0.3,826,High,1.1,3.1,-5.48,Long,Wealth,23485397.0,14,Stocks,-0.124,-0.026,5.0,6.0,20.0,14.54,60.43,14.2,7.87,2.96,642600.0,22781800.0,833700.0,Both,High
CUST200461,51,Non-binary,Salaried,Married,0,516629.0,Low,19334.0,3.93,23.36,15.0,3999398.0,0.48,655,Medium,5.1,4.0,-7.15,Short,House,3673632.0,7,Mutual Funds,-0.1,0.002,5.0,6.0,20.0,19.93,28.29,30.55,12.65,8.58,183700.0,5682900.0,69600.0,Both,High
CUST200462,30,Male,Salaried,Married,0,729630.0,Medium,34113.0,6.21,17.57,6.61,849533.0,0.17,634,Medium,3.4,8.4,11.18,Medium,Retirement,4677261.0,7,Mutual Funds,-0.141,-0.002,5.0,6.0,20.0,22.1,30.47,29.37,12.68,5.38,255800.0,7296300.0,204700.0,Both,Medium
CUST200463,52,Male,Salaried,Married,1,567261.0,Low,27926.0,8.37,16.11,2.0,2323032.0,0.47,695,Low,11.1,5.7,7.28,Short,Retirement,5364982.0,25,SIPs,-0.045,-0.127,5.0,6.0,20.0,17.57,15.66,35.04,22.34,9.38,286200.0,6807100.0,184300.0,Both,High
CUST200464,39,Male,Self-employed,Married,3,415668.0,Low,13913.0,4.94,11.69,30.97,865695.0,0.25,681,High,3.1,8.6,-9.02,Medium,Retirement,2799349.0,5,Mutual Funds,-0.104,-0.06,5.0,6.0,20.0,22.0,56.97,5.98,11.65,3.4,149600.0,5403700.0,167000.0,Both,High
CUST200465,31,Male,Salaried,Single,4,1304386.0,Medium,46555.0,9.93,16.91,12.23,2747750.0,0.32,612,Medium,3.0,8.8,11.53,Medium,House,5330887.0,2,Mutual Funds,-0.051,-0.033,5.0,6.0,20.0,17.53,37.24,26.0,13.97,5.25,407400.0,15652600.0,558700.0,Both,High
CUST200466,19,Male,Student,Single,0,1498188.0,Medium,55911.0,4.72,22.0,19.2,-206189.0,0.25,762,Medium,1.2,6.1,-8.19,Long,Retirement,4824258.0,7,Stocks,-0.09,-0.057,7.96,6.39,21.1,17.21,40.09,20.19,14.27,8.23,363400.0,11985500.0,335500.0,None,Medium
CUST200467,23,Female,Salaried,Single,1,2007209.0,High,72308.0,5.55,45.45,18.84,3078250.0,0.38,860,Medium,0.3,6.2,4.26,Long,Wealth,9712465.0,5,Mutual Funds,-0.034,-0.042,8.07,7.37,34.0,21.9,29.69,28.33,11.44,8.64,560400.0,18064900.0,795400.0,Both,Medium
CUST200468,49,Male,Salaried,Married,3,805491.0,Medium,33628.0,4.54,23.88,21.73,5192619.0,0.05,614,Medium,7.9,6.1,25.0,Medium,Retirement,5267711.0,8,Stocks,-0.194,-0.045,5.0,6.0,20.0,24.35,30.79,27.98,10.74,6.14,395100.0,11276900.0,336300.0,Both,High
CUST200469,30,Male,Business,Single,4,2532984.0,High,111604.0,7.13,53.45,7.11,13666150.0,0.4,760,High,2.0,8.0,25.0,Medium,Wealth,28520998.0,3,Mutual Funds,-0.094,-0.05,5.0,6.0,20.0,20.51,48.27,16.91,11.83,2.48,1032300.0,30395800.0,1004400.0,Both,High
CUST200470,48,Female,Salaried,Single,4,1562170.0,High,68115.0,6.37,35.85,4.73,16726436.0,0.21,768,High,9.6,7.3,25.0,Medium,Wealth,5911872.0,3,Stocks,-0.041,-0.0,4.45,7.2,12.7,13.53,58.52,14.54,9.43,3.98,732200.0,20308200.0,613000.0,Both,High
CUST200471,53,Female,Salaried,Married,2,654509.0,Medium,24450.0,3.32,22.41,27.91,4530387.0,0.41,737,Low,6.7,5.6,14.86,Short,Retirement,2819069.0,7,Mutual Funds,-0.054,-0.006,5.0,6.0,20.0,21.29,16.42,43.11,14.36,4.82,269000.0,8508600.0,88000.0,Both,High
CUST200472,69,Male,Retired,Married,3,1668598.0,High,56214.0,8.69,58.03,7.7,49338861.0,0.24,787,High,24.8,8.6,20.56,Short,Wealth,20891951.0,4,Stocks,-0.017,0.017,5.32,5.96,18.2,19.33,60.75,15.04,1.98,2.9,744800.0,23360400.0,337300.0,Both,High
CUST200473,44,Female,Salaried,Married,0,744560.0,Medium,28504.0,3.67,22.16,18.18,4095652.0,0.2,741,Medium,12.8,2.6,25.0,Medium,House,732398.0,14,Mutual Funds,-0.15,-0.045,5.0,6.0,20.0,17.83,41.1,22.64,10.58,7.85,242300.0,7445600.0,256500.0,Both,Medium
CUST200474,48,Male,Salaried,Married,1,640944.0,Medium,29838.0,5.1,25.86,17.37,4241691.0,0.14,819,Low,14.5,9.4,-13.77,Medium,Retirement,1136372.0,9,SIPs,-0.137,-0.064,7.96,6.39,21.1,20.76,13.13,43.16,18.28,4.67,305800.0,7691300.0,268500.0,Both,High
CUST200475,25,Male,Salaried,Single,2,1369632.0,Medium,66719.0,4.88,10.54,21.39,-511876.0,0.28,652,Medium,1.0,4.6,16.66,Long,Retirement,5975858.0,20,Mutual Funds,-0.115,-0.042,5.0,6.0,20.0,22.6,32.05,28.06,12.56,4.73,533800.0,13696300.0,400300.0,Both,Medium
CUST200476,23,Female,Student,Single,0,829536.0,Medium,35521.0,11.21,22.18,22.79,174196.0,0.05,764,Medium,1.6,3.7,-6.23,Long,Retirement,2009751.0,12,Mutual Funds,-0.02,-0.05,8.07,7.37,34.0,24.19,36.12,18.11,15.4,6.17,213100.0,6636300.0,213100.0,None,Medium
CUST200477,60,Female,Salaried,Married,4,678253.0,Medium,32282.0,11.0,13.26,24.31,3754042.0,0.31,701,High,19.0,5.3,25.0,Short,House,4761806.0,7,Stocks,-0.007,-0.025,4.45,7.2,12.7,20.28,50.69,14.95,6.76,7.32,411600.0,10173800.0,322800.0,Both,High
CUST200478,33,Female,Salaried,Married,0,1140752.0,Medium,35853.0,5.97,21.67,16.1,2089317.0,0.27,639,Low,2.6,5.5,-6.22,Medium,House,2784224.0,2,SIPs,-0.168,-0.046,5.0,6.0,20.0,20.66,11.66,35.05,18.59,14.04,286800.0,11407500.0,394400.0,Both,Medium
CUST200479,53,Male,Business,Married,0,442287.0,Low,19041.0,2.45,23.1,7.41,3454965.0,0.35,646,Medium,9.5,3.9,4.27,Short,Retirement,4490117.0,8,Mutual Funds,-0.127,-0.022,5.0,6.0,20.0,25.89,26.46,27.09,12.74,7.82,180900.0,4865200.0,171400.0,Both,High
CUST200480,26,Male,Salaried,Married,4,955047.0,Medium,41468.0,10.22,21.73,24.8,1571250.0,0.21,660,High,0.7,7.5,21.98,Long,Retirement,3252098.0,14,Stocks,0.002,-0.007,5.32,5.96,18.2,17.47,62.08,5.43,8.34,6.68,404300.0,13370700.0,497600.0,Both,High
CUST200481,30,Non-binary,Salaried,Married,2,373212.0,Low,14894.0,5.95,23.75,5.9,1298035.0,0.06,721,Low,4.4,5.6,8.99,Medium,Education,832841.0,13,SIPs,-0.072,-0.001,5.0,6.0,20.0,10.19,14.91,51.2,15.0,8.7,134000.0,4478500.0,134000.0,Both,High
CUST200482,23,Female,Salaried,Married,3,785668.0,Medium,23257.0,6.19,25.86,9.24,-15145.0,0.05,700,Medium,0.6,10.0,-8.15,Long,Retirement,5588736.0,4,SIPs,0.005,-0.028,8.07,7.37,34.0,25.21,27.86,30.18,9.09,7.65,226800.0,10213700.0,209300.0,Both,High
CUST200483,56,Male,Salaried,Single,2,283718.0,Low,18428.0,7.97,1.61,18.39,-439327.0,0.6,482,Low,11.0,5.9,-3.26,Short,Emergency_Fund,528350.0,2,Bonds,0.012,-0.024,5.32,5.96,18.2,18.77,16.56,32.77,18.28,13.62,193500.0,3120900.0,99500.0,Both,High
CUST200484,35,Male,Salaried,Married,1,2263896.0,High,86971.0,4.67,37.95,12.38,13688787.0,0.33,788,High,7.5,6.9,-14.98,Medium,Wealth,11615547.0,17,Mutual Funds,-0.042,-0.083,8.07,7.37,34.0,25.69,48.67,13.29,8.62,3.73,891500.0,24902900.0,956700.0,Both,High
CUST200485,48,Male,Salaried,Married,4,902789.0,Medium,32427.0,5.11,21.92,20.57,5647376.0,0.27,800,Low,6.2,5.1,0.54,Medium,House,4306507.0,12,SIPs,-0.015,-0.056,6.17,7.46,22.6,14.43,12.18,36.47,23.43,13.49,381000.0,13541800.0,324300.0,Both,High
CUST200486,60,Female,Retired,Married,0,840343.0,Medium,32016.0,3.5,24.72,8.38,7688073.0,0.28,637,Low,23.9,7.6,19.92,Short,House,4027856.0,14,Bonds,-0.163,-0.05,5.0,6.0,20.0,16.93,17.9,38.16,20.42,6.6,336200.0,9243800.0,256100.0,Both,High
CUST200487,31,Female,Salaried,Married,1,1000512.0,Medium,29586.0,6.96,26.97,10.05,2596936.0,0.52,746,Medium,3.8,6.3,-14.16,Medium,House,1843542.0,12,SIPs,-0.062,-0.025,6.17,7.46,22.6,19.91,33.05,25.69,13.29,8.06,258900.0,11005600.0,106500.0,Both,High
CUST200488,65,Male,Business,Married,4,2175265.0,High,75020.0,6.47,35.56,12.02,35030853.0,0.3,777,Medium,9.0,4.3,17.43,Short,Wealth,12521825.0,7,Bonds,-0.095,-0.067,5.83,7.31,26.1,27.24,26.82,27.82,12.35,5.77,1031500.0,32629000.0,750200.0,Both,High
CUST200489,27,Male,Business,Married,0,1124619.0,Medium,36373.0,5.94,26.86,12.81,1002306.0,0.3,702,High,2.1,5.1,7.2,Long,House,5040014.0,8,Stocks,-0.007,-0.084,5.0,6.0,20.0,17.35,64.61,8.54,4.53,4.97,291000.0,11246200.0,254600.0,Both,High
CUST200490,48,Male,Business,Married,4,1439984.0,Medium,69079.0,3.83,11.87,20.07,4774757.0,0.26,674,Low,13.6,3.8,7.22,Medium,Education,5826391.0,8,Bonds,-0.013,-0.023,5.32,5.96,18.2,16.94,15.4,39.98,21.35,6.34,846200.0,21599800.0,552600.0,Both,High
CUST200491,38,Male,Salaried,Divorced,3,2969351.0,High,87711.0,3.0,31.97,6.8,17701079.0,0.18,773,High,4.5,1.2,3.35,Medium,Retirement,11633938.0,20,Stocks,-0.007,0.039,4.45,7.2,12.7,14.38,56.29,21.61,3.06,4.66,899000.0,32662900.0,614000.0,Both,High
CUST200492,44,Female,Salaried,Married,1,1030289.0,Medium,40955.0,7.04,20.78,21.58,4874745.0,0.06,669,Low,9.8,7.2,12.93,Medium,House,3946919.0,2,SIPs,-0.033,-0.042,6.17,7.46,22.6,20.03,11.46,42.88,19.02,6.61,399300.0,11333200.0,368600.0,Both,High
CUST200493,43,Male,Self-employed,Married,1,382852.0,Low,16864.0,6.15,26.0,17.14,1866159.0,0.49,650,Medium,5.2,7.8,7.51,Medium,Education,627359.0,6,Stocks,-0.09,-0.008,6.17,7.46,22.6,25.79,33.09,23.15,12.32,5.65,156000.0,4211400.0,111300.0,Both,High
CUST200494,58,Male,Salaried,Married,1,1215382.0,Medium,57880.0,7.66,11.54,30.92,4805731.0,0.45,777,High,17.5,4.7,25.0,Short,Education,5306204.0,2,Stocks,-0.114,-0.073,5.0,6.0,20.0,13.88,52.93,13.7,12.39,7.1,680100.0,14584600.0,347300.0,Both,High
CUST200495,63,Male,Business,Married,1,391564.0,Low,18955.0,2.8,28.64,24.1,4726513.0,0.33,692,Medium,11.9,4.0,4.46,Short,Retirement,5262073.0,15,Mutual Funds,-0.1,-0.073,6.17,7.46,22.6,19.96,34.05,28.07,12.58,5.34,213200.0,4698800.0,132700.0,Both,High
CUST200496,22,Male,Student,Married,1,661422.0,Medium,20981.0,7.04,16.46,13.31,-514173.0,0.43,727,High,1.7,2.7,1.33,Long,House,2990272.0,2,Stocks,0.005,-0.05,8.07,7.37,34.0,17.07,56.68,10.43,8.47,7.35,173100.0,7275600.0,138500.0,None,High
CUST200497,30,Female,Salaried,Single,3,1253555.0,Medium,38377.0,5.36,14.28,13.07,868999.0,0.41,679,Low,4.6,6.4,11.26,Medium,Retirement,4282888.0,2,Bonds,-0.13,-0.006,6.17,7.46,22.6,16.33,14.97,44.53,18.15,6.03,335800.0,13789100.0,253300.0,Both,High
CUST200498,57,Female,Salaried,Single,1,1714663.0,High,75698.0,6.24,32.12,13.61,21049176.0,0.1,735,High,17.8,6.8,9.51,Short,Retirement,14100841.0,22,Stocks,-0.008,-0.085,5.0,6.0,20.0,22.7,60.7,10.73,3.76,2.11,775900.0,17146600.0,757000.0,Both,Medium
CUST200499,25,Female,Student,Married,1,1217537.0,Medium,46067.0,7.51,11.56,15.76,-292601.0,0.24,726,Medium,1.0,4.3,9.18,Long,House,4096975.0,2,Mutual Funds,-0.078,-0.073,5.0,6.0,20.0,24.1,26.68,27.4,13.67,8.15,403100.0,13392900.0,414600.0,None,High
CUST200500,49,Female,Salaried,Single,1,1061874.0,Medium,36917.0,6.51,10.03,26.01,2802056.0,0.05,726,Medium,6.3,5.1,-6.93,Medium,Education,1834609.0,11,SIPs,-0.091,0.001,5.83,7.31,26.1,16.12,31.04,29.79,14.6,8.45,341500.0,10618700.0,221500.0,Both,Medium
CUST200501,23,Female,Student,Married,1,250399.0,Low,15699.0,5.49,2.37,23.0,48100.0,0.82,539,Medium,2.4,2.9,2.12,Long,Emergency_Fund,323130.0,1,Mutual Funds,-0.038,-0.058,5.11,6.04,26.3,16.52,27.43,36.69,12.77,6.59,129500.0,2754400.0,84800.0,None,High
CUST200502,53,Female,Salaried,Single,1,1070207.0,Medium,32376.0,7.46,21.58,23.9,6664940.0,0.26,692,Low,9.4,8.6,-4.37,Short,Education,810713.0,6,SIPs,-0.018,-0.032,8.07,7.37,34.0,13.54,18.54,38.65,18.3,10.97,299500.0,10702100.0,226600.0,Both,High
CUST200503,72,Female,Retired,Married,3,2399678.0,High,83251.0,6.02,52.58,15.41,62645598.0,0.05,722,Medium,22.3,5.2,4.69,Short,Wealth,28041728.0,12,SIPs,-0.117,-0.031,5.0,6.0,20.0,16.68,34.34,29.29,11.82,7.87,1144700.0,33595500.0,915800.0,Both,High
CUST200504,41,Female,Salaried,Single,0,295746.0,Low,20738.0,5.34,8.58,21.05,225178.0,0.45,451,Low,8.8,7.2,6.33,Medium,Emergency_Fund,149367.0,5,Bonds,-0.031,-0.055,5.0,6.0,20.0,18.57,15.91,41.16,18.65,5.71,145200.0,2366000.0,136900.0,Life,Medium
CUST200505,42,Male,Salaried,Single,3,498639.0,Low,18294.0,5.26,28.39,22.46,2643811.0,0.3,647,Medium,6.5,7.8,25.0,Medium,Retirement,2201523.0,2,Stocks,-0.097,-0.008,5.0,6.0,20.0,20.4,32.89,25.45,13.45,7.82,169200.0,5485000.0,219500.0,Both,High
CUST200506,26,Female,Salaried,Single,3,360221.0,Low,14713.0,8.88,12.74,19.62,175002.0,0.7,666,Medium,2.1,6.2,5.91,Long,Retirement,2753249.0,8,SIPs,-0.139,-0.085,5.0,6.0,20.0,22.31,36.1,25.39,10.51,5.69,121400.0,3962400.0,70600.0,Both,High
CUST200507,35,Male,Business,Married,2,2978245.0,High,81557.0,7.58,35.31,8.02,16213390.0,0.53,765,High,5.8,5.3,20.28,Medium,Retirement,15923917.0,15,Stocks,-0.075,-0.063,6.17,7.46,22.6,10.53,70.86,9.27,4.69,4.65,897100.0,35738900.0,440400.0,Both,High
CUST200508,25,Male,Business,Married,2,1441053.0,Medium,70932.0,1.95,24.02,22.65,1968915.0,0.23,756,Low,0.8,7.7,8.39,Long,House,3336402.0,7,Mutual Funds,-0.069,-0.065,5.83,7.31,26.1,9.75,22.73,37.23,17.33,12.96,673900.0,17292600.0,709300.0,Both,High
CUST200509,57,Female,Self-employed,Married,0,1487580.0,Medium,51328.0,8.38,29.48,11.38,16320903.0,0.41,683,Medium,6.6,4.9,7.28,Short,House,3329898.0,10,SIPs,-0.027,-0.014,5.32,5.96,18.2,17.52,28.33,30.07,18.06,6.02,564600.0,16363400.0,369600.0,Both,High
CUST200510,58,Male,Retired,Single,1,1430179.0,Medium,52148.0,5.28,25.68,20.95,13373417.0,0.12,720,Low,32.1,4.8,8.65,Short,Retirement,4053324.0,12,SIPs,-0.099,0.002,5.0,6.0,20.0,16.75,12.49,42.23,16.85,11.68,534500.0,14301800.0,417200.0,Both,High
CUST200511,68,Female,Retired,Widowed,3,1220529.0,Medium,47357.0,7.93,27.01,19.57,14563309.0,0.25,704,Medium,24.9,6.5,12.61,Short,House,839691.0,12,Mutual Funds,-0.066,-0.038,5.0,6.0,20.0,23.43,33.66,20.76,14.62,7.53,556400.0,14646300.0,568300.0,Both,High
CUST200512,26,Male,Salaried,Married,2,1416184.0,Medium,53587.0,9.44,10.33,25.98,180115.0,0.35,696,Medium,1.1,7.4,25.0,Long,Retirement,5512768.0,11,Mutual Funds,-0.044,-0.039,5.32,5.96,18.2,19.95,29.11,31.23,13.82,5.88,509100.0,16994200.0,375100.0,Both,High
CUST200513,32,Female,Salaried,Single,2,794989.0,Medium,31587.0,7.73,17.39,10.25,1474606.0,0.32,711,High,4.2,5.8,25.0,Medium,Education,4095847.0,10,Mutual Funds,-0.055,-0.059,5.0,6.0,20.0,17.83,56.04,14.69,7.01,4.43,236900.0,7949900.0,315900.0,Both,High
CUST200514,48,Male,Salaried,Married,4,1397568.0,Medium,56989.0,6.19,16.7,26.61,6680563.0,0.22,743,Low,6.4,7.1,-2.96,Medium,Retirement,1742907.0,17,Bonds,-0.051,-0.044,5.0,6.0,20.0,20.45,13.36,39.61,19.74,6.84,698100.0,20963500.0,683900.0,Both,High
CUST200515,45,Female,Business,Single,2,1175921.0,Medium,41591.0,5.81,28.52,13.41,7297477.0,0.49,663,Medium,6.6,5.4,14.1,Medium,House,4375988.0,8,SIPs,-0.0,-0.038,5.0,6.0,20.0,22.61,33.08,26.09,11.18,7.04,415900.0,12935100.0,174700.0,Both,High
CUST200516,59,Male,Salaried,Married,2,1141609.0,Medium,56173.0,5.6,26.5,9.6,12119387.0,0.31,785,Medium,19.8,3.3,8.18,Short,Education,3498941.0,6,Mutual Funds,-0.079,-0.018,5.0,6.0,20.0,26.66,30.31,22.1,15.25,5.68,702200.0,14840900.0,505600.0,Both,High
CUST200517,41,Female,Salaried,Single,4,1335334.0,Medium,62877.0,7.3,18.34,15.31,4050813.0,0.6,512,Medium,3.7,6.8,4.27,Medium,Education,2886278.0,20,SIPs,-0.085,-0.045,5.0,6.0,20.0,19.19,37.31,25.88,11.95,5.67,613100.0,16024000.0,452700.0,Both,High
CUST200518,71,Female,Retired,Single,2,964237.0,Medium,48204.0,6.28,10.45,21.98,4899484.0,0.12,740,Medium,22.0,4.4,17.1,Short,Retirement,2357022.0,5,SIPs,-0.021,-0.042,4.45,7.2,12.7,21.67,31.7,26.23,14.97,5.43,506100.0,10606600.0,337400.0,Both,High
CUST200519,29,Female,Self-employed,Single,1,1498620.0,Medium,66599.0,9.92,25.24,13.07,2497063.0,0.16,644,Low,3.3,9.7,3.22,Long,Retirement,2583430.0,11,SIPs,-0.092,-0.061,5.83,7.31,26.1,13.5,10.05,48.44,18.96,9.06,482800.0,13487600.0,666000.0,Both,Medium
CUST200520,22,Prefer_not_to_say,Self-employed,Divorced,3,336592.0,Low,14675.0,6.49,27.54,23.25,-95531.0,0.36,743,Low,0.0,4.7,5.59,Long,Retirement,1292973.0,8,Bonds,-0.073,-0.078,5.0,6.0,20.0,17.87,11.0,39.31,17.9,13.92,121100.0,3702500.0,161400.0,Both,High
CUST200521,36,Female,Salaried,Divorced,2,362941.0,Low,11582.0,7.13,28.82,11.55,2432603.0,0.38,683,Low,8.2,6.1,-0.28,Medium,Retirement,4723185.0,4,Bonds,-0.151,-0.088,6.17,7.46,22.6,10.72,13.79,44.61,23.48,7.4,98400.0,3629400.0,104200.0,Both,Medium
CUST200522,22,Male,Salaried,Single,2,670776.0,Medium,29227.0,4.97,25.13,24.53,327452.0,0.46,691,High,0.0,5.6,-20.0,Long,Education,5552310.0,8,Stocks,-0.034,-0.006,8.07,7.37,34.0,13.45,69.59,8.51,2.03,6.42,219200.0,6707800.0,210400.0,Both,High
CUST200523,24,Female,Salaried,Single,4,619786.0,Medium,19781.0,4.53,26.47,11.06,-302708.0,0.54,718,Medium,1.0,4.2,-10.6,Long,Education,2299956.0,6,SIPs,-0.099,-0.077,5.83,7.31,26.1,24.06,31.47,25.05,11.98,7.44,163200.0,7437400.0,118700.0,Both,High
CUST200524,55,Female,Business,Single,3,1538864.0,High,57376.0,6.84,49.35,12.9,24984832.0,0.2,686,High,13.6,6.8,-8.31,Short,Retirement,8683415.0,3,Stocks,-0.01,-0.064,5.0,6.0,20.0,22.04,50.85,14.7,9.52,2.89,674200.0,18466400.0,631100.0,Both,High
CUST200525,49,Male,Self-employed,Married,4,1051511.0,Medium,49044.0,5.76,25.26,26.93,7628584.0,0.31,689,Low,5.2,5.6,0.33,Medium,Retirement,4003215.0,7,Bonds,-0.055,-0.071,5.0,6.0,20.0,11.85,17.55,41.73,16.65,12.22,600800.0,15772700.0,392400.0,Both,High
CUST200526,41,Female,Salaried,Married,1,815599.0,Medium,36102.0,4.68,24.28,23.92,3384881.0,0.48,671,Medium,3.3,9.4,17.1,Medium,Retirement,4356727.0,2,SIPs,-0.079,-0.024,5.0,6.0,20.0,22.32,29.79,25.7,17.19,5.0,333900.0,8971600.0,130000.0,Both,High
CUST200527,44,Male,Self-employed,Married,1,877654.0,Medium,42652.0,5.32,29.93,15.59,5344587.0,0.47,695,Low,9.0,5.9,2.4,Medium,House,1301734.0,14,Bonds,-0.118,-0.001,5.0,6.0,20.0,13.06,17.2,48.87,13.95,6.92,394500.0,9654200.0,153500.0,Both,High
CUST200528,35,Female,Self-employed,Widowed,3,1504062.0,High,48394.0,3.35,48.69,12.65,8905123.0,0.08,749,High,6.7,3.2,25.0,Medium,Retirement,10476611.0,3,Stocks,-0.017,-0.088,5.0,6.0,20.0,13.03,64.98,7.2,7.87,6.92,471800.0,16544700.0,290400.0,Both,High
CUST200529,54,Female,Self-employed,Married,1,1364282.0,Medium,47985.0,5.28,18.77,20.71,8906559.0,0.05,607,Medium,5.6,4.5,-6.29,Short,House,5469328.0,14,Stocks,-0.044,-0.023,5.11,6.04,26.3,17.69,35.72,27.42,12.32,6.85,515800.0,16371400.0,287900.0,Both,High
CUST200530,30,Male,Salaried,Married,4,910322.0,Medium,39096.0,6.91,11.95,12.28,797027.0,0.29,680,High,4.4,2.1,-9.99,Medium,Retirement,1181314.0,14,Mutual Funds,-0.156,-0.063,6.79,-6.2,38.5,13.2,61.33,8.62,7.89,8.96,381200.0,12744500.0,234600.0,Both,High
